irszám.	MAI CÍM	maicim_1	maicim_2	maicim_rest	Google koordináta	TÁRGY	t_n_t_s2	targy_func1_orig	targy_nev	targy_height	targy_qnt	forrás	forras_link_nr	forras_link_host	forras_link	további inf.	tov-inf_link_numbered	tov-inf_link_scheme-host	tov-inf_link_nr	orig_ln
1096	Thaly Kálmán utca 39.	Thaly Kálmán utca 39.			47.4820041, 19.0780137	Üzlet és lakóház, Jelenleg Szonda Ipsos székháza (Üzlet és lakóház (2 emeletes árú- és lakóház),hátsó szárnyban Fonalkészítő Rt. 1927-ben, az alagsorban Weisz Ábrahám Münchengrätzi cipőgyár, a manzárd átépítésben Diákich Károly szabóműhelye 1931; földszint	fonal cipő szabó |   szék	<lakó>, <gyár>, <áru+lakó>;<műhely>,<|>, <üzlet+lakó>	'Fonalkészítő Rt' 'Weisz Ábrahám Münchengrätzi cipőgyár' 'Diákich Károly szabóműhelye' | 'Szonda Ipsos székháza'	2-S<emelet>			0						0	857
	Thököly út 28.	Thököly út 28.			47.505975, 19.091054	lakóház, üzletek: GSM 28, Ékszerész		<lakó>, ;<üzlet>					0						0	858
1146	Thököly út 58. -- Cházár András utca 1	Thököly út 58.	 Cházár András utca 1.		47.505881, 19.091086	Rózsafüzér Királynéja domonkos templom		<templom>	'Rózsafüzér Királynéja domonkos templom'				0			http://www.rozsafuzerkiralyneja.hu/index.php/templomunk-toertenete	(1) http://www.rozsafuzerkiralyneja.hu/index.php/templomunk-toertenete	http://www.rozsafuzerkiralyneja.hu	1	859
1015	Toldy Ferenc utca 4.	Toldy Ferenc utca 4.			47.502562,19.036299	kétemeletes lakóház		<lakó>, ;		2-S<emelet>			0						0	860
1027	Tölgyfa utca 16	Tölgyfa utca 16.			47.51327,19.036001	háromemeletes bérház	bér			3-S<emelet>			0						0	861
1027	Tölgyfa utca 2 nincs meg	Tölgyfa utca 2.		**nincs meg	47.512023,19.035503	ötemeletes ház				5-S<emelet>		MZs	0						0	862
1084	Tolnai Lajos utca 36. nincs meg	Tolnai Lajos utca 36.		**nincs meg	47.492619,19.075357	kétemeletes ház				2-S<emelet>		MZs	0						0	863
	Tolnai Lajos utca 38.	Tolnai Lajos utca 38.			47.495067,19.07385							445	0						0	864
1084	Tolnai Lajos utca 5.	Tolnai Lajos utca 5.				lakóház		<lakó>, ;				na	0						0	865
1083	Tömő utca 4.	Tömő utca 4.			47.484679,19.076551	istálló		<istálló>				MZs	0						0	866
	Tomori utca a Fiastyúk utca és a Faludi utca között	Tomori utca	Fiastyúk utca	Faludi utca között		emeletes épületek				?-S<emelet>	2--Q<db>	MZs	0						0	867
	Tomori utca a Fiastyúk utca és a Faludi utca között	Tomori utca	Fiastyúk utca	Faludi utca között		emeletes épület				?-S<emelet>		MZs	0						0	868
	Tomori utca a Fiastyúk utca és a Faludi utca között	Tomori utca	Fiastyúk utca	Faludi utca között		3db emeletes ház				0-S<emelet>	3-Q<db>	MZs	0						0	869
1094	Tompa utca 15/a	Tompa utca 15/a			47.482402,19.070818	ötemeletes ház				5-S<emelet>		MZs	0						0	870
1094	Tompa utca 19 - Páva utca 16	Tompa utca 19.	 Páva utca 16.		47.481759,19.072012	ötemeletes ház				5-S<emelet>		MZs	0			Seiler József, Bodor Albin és a Vágó testvérek, építészként (is) megjelennek a 13-as terveken			0	871
1023	Török utca 10.	Török utca 10.			47.515969,19.036299							személyes közlés, felújítanak	0						0	872
	Tóth Lőrinc utca 5.	Tóth Lőrinc utca 5.											0						0	873
1026	Trombitás utca 12. 	Trombitás utca 12.			47.509572,19.01629	3 emeletes bérvilla	bér	<villa>		3-S<emelet>		Gerle-Kovács-Makovecz: A századforduló magyar építészete p. 225.	0			Első tervek 1914. áprilisából valók. 1926-ban kapta a mai homlokzati kialakításást (homlokzati terv)			0	874
1026	Trombitás utca 21	Trombitás utca 21.											0			1907-ben épül, 1908-09-11-ben alakítják, lugast terveznek, toldalékolják, majd 1927-ben emeletet húznak rá.			0	875
1026	Trombitás utca 23	Trombitás utca 23.			47.510679,19.014136	emeletes épület				?-S<emelet>			0			1906-os évszámmal indul, 07-ben módosítják, 13-ban is, majd 1935-ben Lunzer Pál átépítteti.			0	876
	Türr István utca 9. -- Váci utca 5.	Türr István utca 9.	 Váci utca 5.			Anna kávézó, IPARTERV, irodaház		<kávé>,<iroda>	'Anna kávézó'; 'IPARTERV irodaház'				0						0	877
1133	Tutaj utca 7-11.	Tutaj utca 7-11.			47.5229359, 19.0582145								0						0	878
1094	Tűzoltó utca 3. 	Tűzoltó utca 3.			47.484272,19.070232	lakóház		<lakó>, ;					0						0	879
	Újpesti rakpart 1-3., Újpesti Rakpart 6., Pozsonyi utca 4., Jászai Mari tér 5-6., Katona J. utca 26-28.			**Újpesti rakpart 1-3., Újpesti Rakpart 6., Pozsonyi utca 4., Jászai Mari tér 5-6., Katona J. utca 26-28.		lakóház, Palatinus házak		<lakó>, ;	'Palatinus ház'		2--Q<db>		0						0	880
1113	Ulászló utca 53-55 -- Vincellér utca 33.	Ulászló utca 53-55.	 Vincellér utca 33.		47.475672,19.035444	kétemeletes ház				2-S<emelet>			0						0	881
1091	Kálvin tér 10. -- Üllői út 1.	Kálvin tér 10.	 Üllői út 1.		47.4893291, 19.0623188	Eredetileg lakóház, földszinti üzletekkel. Ma irodaépület.	|	<lakó>, ;<üzlet>,<|>,<iroda>					0						0	882
1091	Üllői út 119.	Üllői út 119.			47.479711,19.086877	Szfővárosi kislakásos bérház	kis bér	<lakás>				67	0						0	883
1091	Üllői út 121. -- Haller utca 88.	Üllői út 121.	 Haller utca 88.		47.479117,19.088185	lakóház		<lakó>, ;					0			BGy Fototár: 001161-Üllői 121 -- Haller ház ; http://www.ferencvaros.hu/index0.php?name=hir_121126_piros	(1) http://www.ferencvaros.hu/index0.php?name=hir_121126_piros	http://www.ferencvaros.hu	1	884
	Üllői út 78/a	Üllői út 78/a			47.483116,19.081809	emeletes épület, Budapesti Tudományegyetem Külső Klinikai Telepének Épületegyüttese; orvosgyakornokok és szolgák részére épült toldalék; ma Semmelweis Egyetem. II. számú Női Klinika. Orvosi Könyvtár	tudomány    |	<egyetem>,<klinika>,<telep>,<toldalék>,<|>,<egyetem>,<klinika>,<könyvtár>	'Budapesti Tudományegyetem Külső Klinikai Telepének Épületegyüttese' | 'Semmelweis Egyetem. II. számú Női Klinika. Orvosi Könyvtár'	?-S<emelet>	2--Q<db>	Gerle-Kovács-Makovecz: A századforduló magyar építészete	0			II. Szülészeti és Nőgyógyászati Klinika, fszt+2 emeletes sátortetős toldaléképület az orvosgyakornokok és szolgák részére			0	885
1133	Váci út 118	Váci út 118.			47.531996,19.066129	istálló és kocsiszín		<istálló>,<kocsiszín>				MZs	0						0	886
	Váci út 123.	Váci út 123.				 Schneller pékműhely és lakóház	pék	<lakó>, ;<műhely>	'Schneller pékműhely'			190	0						0	887
1138	Váci út 141-143	Váci út 141-143.			47.547806,19.073229	raktár		<raktár>				MZs	0						0	888
1138	Váci út 174	Váci út 174.			47.547802,19.072351	Fertőtlenítő intézet		<intézet>	'Fertőtlenítő intézet'			64	0			12. H; 15. Axonometria, 1966-os h és axo; fotó: muemlekem.hu			0	889
	Váci út 28. -- Balzac utca 1.	Váci út 28.	 Balzac utca 1.		47.514831,19.058469								0						0	890
1062	Váci út 3. 	Váci út 3.			47.515233,19.059633	Sóház	só					http://mek.oszk.hu/11400/11484/11484.pdf	1	mek.oszk.hu	(1) <http://mek.oszk.hu/11400/11484/11484.pdf>	Tahi-Tóth Nándorné szakdolgozata, http://lotz-studio.hu//projektek-sohaz-szoveg.htm	(1) http://lotz-studio.hu//projektek-sohaz-szoveg.htm	http://lotz-studio.hu	1	891
	Váci út 45	Váci út 45.			47.527373,19.064893	gyári épület		<gyár>;					0						0	892
1052	Váci utca 11/b -- Régi posta utca 10. -- Aranykéz utca 1.	Váci utca 11/b	Régi posta utca 10.	Aranykéz utca 1.	47.494705,19.051963	 lakó- és irodaház, a földszinten üzletekkel (Mcdonald's, Foot Locker, ajándékbolt, Polgár Galéria, Berlitz Nyelviskola, jósda)	nyelv	<lakó>, ;<iroda>,<üzlet>,<galéria>,<iskola>	'Polgár Galéria'; 'Berlitz Nyelviskola'				0						0	893
1052	Váci utca 12.	Váci utca 12.			47.494849, 19.052127	Bérház üzletekkel	bér	<üzlet>					0						0	894
1051	Váci utca 2 - Vörösmarty tér 2.	Váci utca 2.	 Vörösmarty tér 2.		47.496072,19.051082	boltkapuzat		<boltkapuzat>				MZs	0						0	895
1052	Váci utca 32 - Kígyó utca 2. Várady-ház	Váci utca 32.	 Kígyó utca 2.	***Várady-ház	47.493024,19.053205	ötemeletes ház				5-S<emelet>		MZs	0						0	896
1056	Váci utca 40. -- Irányi utca 13.	Váci utca 40.	 Irányi utca 13.		47.491284, 19.054399	lakóház		<lakó>, ;					0						0	897
1056	Váci utca 46.	Váci utca 46.			47.490797, 19.054815	lakóház üzletekkel		<lakó>, <üzlet>;					0						0	898
1056	Váci utca 52.	Váci utca 52.			47.490322,19.055265	lakóház		<lakó>, ;				na. 228,228	0			8. H			0	899
1056	Váci utca 56-58.	Váci utca 56-58.			47.490027,19.055549	lakóház		<lakó>, ;				163-164	0			2. A - fsz ; 32. H - 1992 ; 34-35.kivitelezési eltérések 1992 fotot! ; 51. Leírás 1989 fotot! Sigray Pál és neje eleve orvosrendelőt szántak bele 4 em, a padlástérbe 1 utcai és 2 udvari műtermet 6 bolthelyiség, 4 raktár, 1 istálló, 1 kocsiszínt pincébe 6 *** raktár, 2 felvonókamra, 1 k-i fűtésre szolgálóhelyiség, 1 trágyagödör, 1 szénkamra			0	900
1056	Váci utca 75.	Váci utca 75.			47.488748,19.056462	ötgyemeletes ház				5-S<emelet>		363.; MZs	0			az eredeti 1822-es épületet többszöri átalakítás után lebontották/Déry 363.; szab. terv: 1923-1925+1930			0	901
1056	Váci utca 78-80.--Szarka utca 2.	Váci utca 78-80.	Szarka utca 2.		47.488417,19.057124	lakóház üzletekkel		<lakó>, <üzlet>;					0			(Tiller Samu üzletéről kétes: http://www.mfor.hu/cikkek/Mesel_a_mult__Egyenruhak__diszoltonyok___.html?page=2)	(1) http://www.mfor.hu/cikkek/Mesel_a_mult__Egyenruhak__diszoltonyok___.html?page=2)	http://www.mfor.hu	1	902
1056	Váci utca 81 körül (hrsz alapján a tömb Molnár utcai felén)	Váci utca 81.		** körül (hrsz alapján a tömb Molnár utcai felén)	47.488173,19.057025	ötemeletes ház				5-S<emelet>		MZs	0						0	903
1056	Váci utca 84 - Szarka utca 3.	Váci utca 84.	 Szarka utca 3.		47.488301,19.057464	négyemeletes ház				4-S<emelet>		MZs	0			"1991. júliusából maradt egy lakásbővítési engedély miatt kiadott műleírás, mely szerint: a ház 1914.-ben épült, a padlástér a háború alatt megsemmisült, melyet 1947-ben építettek újjá. Szab. terv: Szabó János építő+em.ráép. Politzer Miklós ; Egyéb / megjegyzés: v. ""Schwarz-Borbás-, majd Tiller-ház"""			0	904
1021	Vadaskerti utca 11.	Vadaskerti utca 11.			47.531811, 18.979780								0			a teraszon lévő Zsolnay-csempék, pótolva hasonlóakkal a Rudas fürdőből, az ott lakó építész pár elég sok régi történetet ismernek. Egy Karády-film jeleneteit is forgatták a házban, valamint találtak korábbi ceruzás kőműves számításokat is a ház tégláin.			0	905
1054	Vadász utca 29. nincs meg	Vadász utca 29.		**nincs meg	47.505543,19.053729	háromemeletes ház				3-S<emelet>		MZs	0						0	906
1135	Vágány utca 12.	Vágány utca 12.			47.521636,19.079259	emeletes épület				?-S<emelet>		MZs	0						0	907
1135	Vágány utca 8 körül	Vágány utca 8.		**körül	47.520703,19.077310	istálló és raktár		<istálló>,<raktár>				MZs	0						0	908
1089	Vajda Péter utca 25-31.	Vajda Péter utca 25-31.			47.483863,19.098336	háromemeletes iskola,  Vajda Péter Ének-zenei Általános és Sportiskola	sport	<iskola>	'Vajda Péter Ének-zenei Általános és Sportiskola'	3-S<emelet>		MZs, Gerle-Kovács-Makovecz: A századforduló magyar építészete p. 234; Kovács Dani: Budapest Art Nouveau 219. o.	0			http://www.vajdaiskola.hu/iskolank/iskolatortenet	(1) http://www.vajdaiskola.hu/iskolank/iskolatortenet	http://www.vajdaiskola.hu	1	909
1089	Vajda Péter utca 7-13.	Vajda Péter utca 7-13.			47.485207,19.094125	Simor utcai bérházak	bér				2--Q<db>	467	0						0	910
	Vajdahunyad utca 15	Vajdahunyad utca 15.			47.487996,19.073478	egyemeletes ház				1-S<emelet>		470	0						0	911
1082	Vajdahunyad utca 6. ('14-es címtár alapján) lebontották	Vajdahunyad utca 6.		**('14-es címtár alapján) lebontották	47.488683,19.073452	háromemeletes ház				3-S<emelet>		MZs	0						0	912
1146	Vajdahunyad vár, jáki templom			**Vajdahunyad vár, jáki templom	47.515506, 19.082533	Jáki kápolna, Vajdahunyad vár		<kápolna>,<vár>	'Jáki kápolna, Vajdahunyad vár'				0			http://jakikapolna.hu/	(1) http://jakikapolna.hu/	http://jakikapolna.hu	1	913
1138	valahol a Révész utcától északra lehetett, nincs meg			**valahol a Révész utcától északra lehetett, nincs meg	47.528742,19.058263	ötemeletes ház				5-S<emelet>		MZs	0						0	914
1117	Váli utca 1	Váli utca 1.			47.476261, 19.047991	József Attila Gimnázium		<gimnázium>	'József Attila Gimnázium'				0			http://www.jagbp.hu/page01.php?menu_id=149	(1) http://www.jagbp.hu/page01.php?menu_id=149	http://www.jagbp.hu	1	915
1117	Váli utca 2.-4. - Móricz Zsigmond körtér 14.	Váli utca 2.-4.	 Móricz Zsigmond körtér 14.		47.476615,19.047781	négyemeletes ház				4-S<emelet>		MZs	0						0	916
1053	Vámház körút 14. 2 em.	Vámház körút 14.		**2 em.	47.488388,19.059721	ötemeletes ház				5-S<emelet>		MZs	0						0	917
1053	Vámház körút 15, 2 em. ép. Ybl	Vámház körút 15.		**2 em. ép. Ybl	47.488285,19.060253	ötemeletes ház				5-S<emelet>		MZs	0			szabályozási terv			0	918
1012	Várfok utca 8.	Várfok utca 8.			19.0273813,47.5059617	"a ""Tűzhely"" társasháza"	társas						0			Nyitva: SZ 15:30-17:00			0	919
1052	Városház utca 4.	Városház utca 4.			47.493835,19.056117	Lakóház		<lakó>, ;					0						0	920
	Városliget Karácsonyi villa	Városliget		** Karácsonyi villa									0						0	921
1068	Városligeti fasor 30.	Városligeti fasor 30.			47.50974,19.076989	kétemeletes épület				2-S<emelet>		MZs	0			A ház 1894-ben épült, tervezője Quittner Zsigmond. Az 1910-es években Vidor József tervei szerint átalakítások történtek. 1956-ban a Postai Tisztiképző Intézet működött benne /terézváros dinamikus térkép; Kenyeres István kutatta, valószínű az 1914-es átépítés nincs vagy nem jelentős			0	922
	Városligeti fasor 34-36.	Városligeti fasor 34-36.				Kafijat Zrt.			'Kafijat Zrt.'				0			Bp leggombásabb épülete volt a felújítása elõtt			0	923
1068	Városligeti fasor 38. -- Benczúr köz 1. 	Városligeti fasor 38.	Benczúr köz 1.		47.510375,19.077753	Spitz-villa		<villa>	'Spitz-villa'				0			https://picasaweb.google.com/antiguo/VarosligetiFasor#5315936070478519922 és https://kolibri.omikk.bme.hu/digit/index.php?page--cut&id--11008	(1) https://picasaweb.google.com/antiguo/VarosligetiFasor#5315936070478519922 (2) https://kolibri.omikk.bme.hu/digit/index.php?page--cut&id--11008	https://picasaweb.google.com|https://kolibri.omikk.bme.hu	2	924
1068	Városligeti fasor 40.	Városligeti fasor 40.			47.510306,19.078246							658.o.	0			"Tervtári anyag dátum nélkül, első datált terv 1916-ból! ""1911-ben készül el a Városligeti fasor 40. szám alatt Révész Sámuel és felesége, Stern Lili villája és műterme, melyet az építészpáros tervezett."""			0	925
1071	Városligeti fasor 5-7.	Városligeti fasor 5-7.			47.50761,19.073686	 Fasori református templ. És parókia		<templ>,<parókia>	' Fasori református templ. És parókia'			652.o.	0						0	926
1122	Városmajor utca 32 - Csaba utca 18/a v. 18/b	Városmajor utca 32.	Csaba utca 18/a vagy 18/b		47.504501,19.019675	kétemeletes ház				2-S<emelet>		MZs	0			hrsz. alapján a Városmajor 26, de az szintszámban sem jó, viszont a 32-re mutat a címtár meg valami '14-es levéltári anyag is: XI.814: Hável Lipót építési cég iratai közt van róla valami			0	927
1122	Városmajor utca 59.	Városmajor utca 59.			47.507160, 19.014422								0						0	928
	Varrónő utca 	Varrónő utca				földszintes épületek				0-S<emelet>	2--Q<db>		0						0	929
1027	Varsányi Irén utca 40-44, nincs meg	Varsányi Irén utca 40-44,		**nincs meg	47.508628,19.028829	négyemeletes ház				4-S<emelet>		MZs	0						0	930
	Vas utca 12	Vas utca 12.										Belső Józsefváros: 357	0						0	931
1088	Vas utca 9-11.	Vas utca 9-11.			47.495038,19.06587	Széchenyi István Gyakorló Kereskedelmi Szakközépiskola (eredetileg: Fővárosi VIII. kerületi felső kereskedelmi iskola)	| szakközép	<iskola>,<|>,<iskola>	'Fővárosi VIII. kerületi felső kereskedelmi iskola' | 'Széchenyi István Gyakorló Kereskedelmi Szakközépiskola'				0			http://lajtaarchiv.hu/muvek/fovarosi-viii-keruleti-felso-kereskedelmi-iskola-1909-1913/	(1) http://lajtaarchiv.hu/muvek/fovarosi-viii-keruleti-felso-kereskedelmi-iskola-1909-1913/	http://lajtaarchiv.hu	1	932
1097	Vaskapu utca 17. nincs meg	Vaskapu utca 17.		**nincs meg	47.476739,19.072172	ötemeletes ház				5-S<emelet>		MZs	0						0	933
1097	Vaskapu utca 45	Vaskapu utca 45.			47.473329,19.075071	kétemeletes ház				2-S<emelet>		MZs	0						0	934
1061	Vasvári Pál utca 3.	Vasvári Pál utca 3.			47.5011407,19.0608493	lakóház		<lakó>, ;				na, 184 etc	0			8. H			0	935
	Veres Pálné 10 -- Irányi utca 18.	Veres Pálné utca 10.	 Irányi utca 18.		47.491748,19.055826	ötemeletes ház				5-S<emelet>		387	0			http://kep-ter.blogspot.hu/2013/03/szazeves-hazak-veres-palne-utca-10.html	(1) http://kep-ter.blogspot.hu/2013/03/szazeves-hazak-veres-palne-utca-10.html	http://kep-ter.blogspot.hu	1	936
	Veres Pálné utca 12. -- Irányi utca 25. 	Veres Pálné utca 12.	Irányi utca 25.			Lakóház, üzletekkel		<lakó>, <üzlet>;					0						0	937
1053	Veres Pálné utca 28.	Veres Pálné utca 28.			47.490003,19.057089	lakóház		<lakó>, ;					0						0	938
1053	Veres Pálné utca 30.	Veres Pálné utca 30.			47.489792,19.057212	négyemeletes ház				4-S<emelet>		MZs	0			szabályozási terv; padláson műterem			0	939
1084	Víg utca 15.	Víg utca 15.			47.494192,19.073068	kétemeletes ház				2-S<emelet>		482, Gerle-Kovács-Makovecz: A századforduló magyar építészete p. 231; MZs	0			nincs anyag a tervtárban! http://www.budapestarchitect.com/text/architecten/romanerno1_en.php#.UiO-cn_zPFA	(1) http://www.budapestarchitect.com/text/architecten/romanerno1_en.php#.UiO-cn_zPFA	http://www.budapestarchitect.com	1	940
1084	Víg utca 18 - Bérkocsis utca 25.	Víg utca 18.	 Bérkocsis utca 25.		47.493806,19.073531	háromemeletes ház				3-S<emelet>		53	0			http://www.csillagoshazak.hu/hazak/VIII/vig18	(1) http://www.csillagoshazak.hu/hazak/VIII/vig18	http://www.csillagoshazak.hu	1	941
	Víg utca 2.--Népszínház 19	Víg utca 2.	Népszínház utca 19.		47.495288,19.073096								0						0	942
1084	Víg utca 20	Víg utca 20.			47.493485,19.073612							482	0			nincsenek eredeti tervek a levéltárban			0	943
1084	Víg utca 22.	Víg utca 22.			47.493407,19.073654	„Omnia-ház”			'Omnia-ház'				0			Ferkai: Pest			0	944
1084	Víg utca 24.	Víg utca 24.			47.493239,19.073815	háromemeletes lakóház		<lakó>, ;		3-S<emelet>		483	0			http://mijozsefvarosunk.blog.hu/2015/03/01/330_vig_utca	(1) http://mijozsefvarosunk.blog.hu/2015/03/01/330_vig_utca	http://mijozsefvarosunk.blog.hu	1	945
1084	Víg utca 26.	Víg utca 26.			47.493086,19.07385							483	0						0	946
1052	Vigadó téri hajóállomás/2	Vigadó tér		**hajóállomás/2	47.497727,19.046883	Kossuth Múzeumhajó		<múzeum>	'Kossuth Múzeumhajó'				0						0	947
1114	Villányi út 7 körül, kb. a Szent Margit Gimnázium helyén	Villányi út 7.		**körül, kb. a Szent Margit Gimnázium helyén	47.478239,19.045227	kétemeletes ház				2-S<emelet>		MZs	0						0	948
	Vincellér utca 42	Vincellér utca 42.			47.474384,19.034966	egyemeletes ház				1-S<emelet>			0						0	949
